Time in ps	0.475 ps (0.45 - 0.5 ps)	1.5 ps (1.4003 - 1.6 ps)	19.8 ps (19.1769 - 20.4 ps)	101 ps (94.9123 - 108 ps)	502 ps (469.744 - 534 ps)
335.0	0.030422738719447295	0.02976056823568588	0.025402218352352447	0.015067800984367944	0.003509485643830949
336.0	0.03032287636604357	0.029330037436291943	0.024170629816288	0.01356509024037698	0.00195670447628406
337.0	0.027810131905363543	0.02655556823811675	0.02127332814787978	0.012233916447369297	0.0022513937105807375
338.0	0.02745314997534641	0.0256154294653534	0.019247030570607882	0.010851516332004586	0.0016496677820724505
339.0	0.02912751495673126	0.02664622995452416	0.019104134613629288	0.011481539704464961	0.0029122161099321238
340.0	0.025094353714540295	0.022966525802740785	0.01645738642871705	0.009777294223011643	0.0023052629015586977
341.0	0.025670813275397854	0.022846360312870614	0.014934013443645618	0.00864924714875608	0.0016944906681169805
342.0	0.02563193025593106	0.022395067224456916	0.01378934109365324	0.008213916696230788	0.001973993751235403
343.0	0.025572853059436153	0.02175647046584256	0.012143822016249375	0.007453463535850699	0.002134511128637678
344.0	0.023045845508290242	0.019360935657377905	0.010265797588351918	0.006394737057791446	0.001973855610882095
345.0	0.024134657913278436	0.01986828476784292	0.009643942591877664	0.006240162220139225	0.0022733602724591584
346.0	0.023459432168045937	0.018682674354197685	0.00756066600585935	0.0049061273458096185	0.0018108016357452684
347.0	0.02392750461098505	0.01886189124095975	0.007341373351467336	0.005476935008372402	0.003037024337354425
348.0	0.020305213491167404	0.015603185634790878	0.004995449688635545	0.0035809091543868095	0.001808254219438688
349.0	0.020110428352884922	0.014962664151293405	0.0035505413394304776	0.0027158354362588695	0.0015954856781121808
350.0	0.019790502602613388	0.01427850230929756	0.0022412631883275596	0.001992597920558313	0.0015112309464084409
351.0	0.019603553253521342	0.013954863174350168	0.0017586554406651533	0.0019900372398693935	0.0019532482581504644
352.0	0.017215551540481183	0.011992129873621481	0.0008183413197701383	0.0014000088044841027	0.0017645454548330971
353.0	0.01954497354766302	0.013451312061460973	0.0005840901168262418	0.0018454681321947376	0.0027814387614853043
354.0	0.015089476983440016	0.009868067546922446	-0.0011599924733961694	-6.960269765999915e-05	0.000960770324786419
355.0	0.013680556423516	0.008549669438622644	-0.0021453514383415265	-0.0005744312960425095	0.0009671981122759962
356.0	0.014803641539117866	0.0086462913309431	-0.0040100372552794705	-0.0014951576682178283	0.0010443120951836487
357.0	0.014155364891846744	0.008639006744787719	-0.00266503683783993	-0.0003028973031212183	0.0019352156705068966
358.0	0.015529739408802335	0.008638290053903635	-0.005298186598523741	-0.0016871159591903741	0.0018933361147981448
359.0	0.01331071855782866	0.006771810601851402	-0.006391148802877654	-0.0027409747405177116	0.0010149085267962697
360.0	0.0066551848512069285	0.0021010281693507717	-0.007020266365021569	-0.004289666626122942	-0.0011830550113636077
361.0	0.00929780748500567	0.0043383935537102975	-0.005620703706467591	-0.00275987616306392	0.00026472745185461435
362.0	0.00844829992088569	0.0037633985635717937	-0.005704794046484931	-0.0032055196741068363	-0.000456660304552664
363.0	0.0082550376023104	0.004379702749295007	-0.0033526095318193753	-0.0009574138178788225	0.0013942694826968452
364.0	0.0070159302350588535	0.003661929990335486	-0.00292757579833644	-0.0005012391542317958	0.0018172989072829373
365.0	0.008359269080518759	0.004479435717896063	-0.0034470733954339397	-0.0016854118141682124	0.00017725727011585216
366.0	0.007401984258589433	0.003987118892611096	-0.0030745787201512586	-0.0018164714617477646	-0.00040315588647227697
367.0	0.009214361402140747	0.006089436235178176	-0.00036278973165045824	0.0007949029034550691	0.0017674011879826304
368.0	0.008736699037039854	0.006062381926538167	0.000299676527513547	0.00045470150468209067	0.0005441601819484259
369.0	0.00988828402359666	0.007099498549619103	0.000735229945904281	-0.00032908116090075035	-0.001262642088679958
370.0	0.013012612884109704	0.010544241456294397	0.004848877296662276	0.0036450841844193668	0.0020532863311041568
371.0	0.011314119947922323	0.009296636699999434	0.004469962223952453	0.002889667046950524	0.001049060843894029
372.0	0.010624044505429408	0.008936174004117257	0.004603593839921802	0.0022584517835744083	-0.00020628485412892898
373.0	0.013207872977165849	0.011479002864925043	0.006905153852317838	0.00401028172987777	0.0008043560644379209
374.0	0.012603672608876135	0.011350182475424323	0.007654823590742379	0.004221391650629681	0.0004882166962898261
375.0	0.01617209796382068	0.015010542493574473	0.011552536545178935	0.00820474397109595	0.004020842547020127
376.0	0.02020710969274468	0.019160669672075883	0.01599005742044233	0.012720751544641435	0.008008622036245697
377.0	0.013684556435340346	0.013011964013748406	0.010466312432194017	0.006615677014907234	0.002176901532633275
378.0	0.012659088435814847	0.012329980763537297	0.010408467664972599	0.006138942646888122	0.001375368551515193
379.0	0.013296276196830062	0.01351082338821231	0.012539884043352373	0.0074539684279721465	0.0017592712392027155
380.0	0.0	0.0	0.0	0.0	0.0
381.0	0.0	0.0	0.0	0.0	0.0
382.0	0.0	0.0	0.0	0.0	0.0
383.0	0.0	0.0	0.0	0.0	0.0
384.0	0.0	0.0	0.0	0.0	0.0
385.0	0.0	0.0	0.0	0.0	0.0
386.0	0.0	0.0	0.0	0.0	0.0
387.0	0.0	0.0	0.0	0.0	0.0
388.0	0.0	0.0	0.0	0.0	0.0
389.0	0.0	0.0	0.0	0.0	0.0
390.0	0.0	0.0	0.0	0.0	0.0
391.0	0.0	0.0	0.0	0.0	0.0
392.0	0.0	0.0	0.0	0.0	0.0
393.0	0.0	0.0	0.0	0.0	0.0
394.0	0.0	0.0	0.0	0.0	0.0
395.0	0.0	0.0	0.0	0.0	0.0
396.0	0.0	0.0	0.0	0.0	0.0
397.0	0.0	0.0	0.0	0.0	0.0
398.0	0.0	0.0	0.0	0.0	0.0
399.0	0.0	0.0	0.0	0.0	0.0
400.0	0.0	0.0	0.0	0.0	0.0
401.0	0.0	0.0	0.0	0.0	0.0
402.0	0.0	0.0	0.0	0.0	0.0
403.0	0.0	0.0	0.0	0.0	0.0
404.0	0.0	0.0	0.0	0.0	0.0
405.0	-0.020888919378013255	-0.021301777271408355	-0.019788384820246262	-0.011271993360262852	-0.0018969258102705532
406.0	-0.023487102455927913	-0.023961092831661583	-0.022362884243472294	-0.013068704474969274	-0.0027353423617899044
407.0	-0.023409900631731272	-0.02392879825148255	-0.02227376322551085	-0.012449419832869324	-0.0017080529673993833
408.0	-0.026405865310580704	-0.026864315242514977	-0.02503954400026917	-0.015051726756210002	-0.0038132981337526775
409.0	-0.027352684308378877	-0.027712150901528967	-0.025501226550695654	-0.014919259864322586	-0.003149276819638837
410.0	-0.027010285135291162	-0.02740577031174215	-0.02524343172035888	-0.014562355003807505	-0.0027480958878765907
411.0	-0.029492196433662687	-0.02994778998727327	-0.027591161662581253	-0.015765815908132096	-0.002733266659330649
412.0	-0.03070437777984701	-0.031112821631840037	-0.02852023798950565	-0.01622489363762706	-0.002696803990570218
413.0	-0.030352649517085512	-0.030623100891779876	-0.02790658228197581	-0.016223048453232268	-0.003261287100989029
414.0	-0.030742808517364422	-0.03088189605842352	-0.027936358513287386	-0.016446246513001944	-0.0036339858773771806
415.0	-0.030914542461861157	-0.031047449922556314	-0.027905613104975475	-0.015786581677642013	-0.002480491501200193
416.0	-0.03201339908266327	-0.032031063494269596	-0.028629994053502906	-0.01647209992000897	-0.0030391986693571044
417.0	-0.03227751057074089	-0.032306516893544135	-0.028921859448683168	-0.016732377366302703	-0.0032356279865876428
418.0	-0.03357545882019239	-0.03361827438457751	-0.030121273146158905	-0.017428482701908474	-0.0033737223916261287
419.0	-0.033825568704286296	-0.03367669564516013	-0.02979565561155762	-0.01721774222388838	-0.003297703722431323
420.0	-0.03303112046307321	-0.032744020599275565	-0.028731877884956385	-0.016747940375257182	-0.0034399661419983523
421.0	-0.03479361719549145	-0.03453250222310431	-0.030359089901250084	-0.01760766737481165	-0.003475609170844861
422.0	-0.03609401271634696	-0.03571186404068331	-0.031172959926757195	-0.018059311690053672	-0.0035325411547410803
423.0	-0.03620366206306626	-0.03584849670660399	-0.031361114014551474	-0.0182209551867768	-0.0036481091288427525
424.0	-0.036619709252010524	-0.0362575614774568	-0.031765227121948986	-0.01865565703626887	-0.004053308610365384
425.0	-0.036500449075818085	-0.035963665159507614	-0.031109237786703308	-0.018066337382655572	-0.003604433375073341
426.0	-0.03619545834938317	-0.03561166049652749	-0.030743340620714613	-0.018008141837614625	-0.003838625015654059
427.0	-0.03684545896714233	-0.03614151464903601	-0.03095277966866209	-0.01801064905176958	-0.0036497432622722755
428.0	-0.0375396495590486	-0.0367214653304966	-0.0312570246063543	-0.01821659025534099	-0.0037376779549518502
429.0	-0.037507203567944354	-0.03662192062829636	-0.03102859509934689	-0.01804874067502927	-0.0036483317895071934
430.0	-0.03819674435930912	-0.03730098965060812	-0.03162116843308914	-0.018415267085219417	-0.0037571180014339986
431.0	-0.03787176313116071	-0.036910177563048464	-0.031188297461805993	-0.018334569975734218	-0.00401297016400624
432.0	-0.038224281713814826	-0.03734975953857092	-0.031718158068903365	-0.018518394439074583	-0.0038521552607501995
