Time in ps	0.475 ps (0.45 - 0.5 ps)	1.5 ps (1.4003 - 1.6 ps)	19.8 ps (19.1769 - 20.4 ps)	101 ps (94.9123 - 108 ps)	502 ps (469.744 - 534 ps)
490.0	-0.007457428873885045	-0.005698246879947329	-0.003245251726291916	-0.0021117594485322447	-0.0010565168211662417
491.0	-0.007086087578755362	-0.005407034489885814	-0.0025082492677850512	-0.0018754088131409012	-0.000991245395423748
492.0	-0.006988859738797575	-0.005209619612185874	-0.002316940673407237	-0.0016914362889991568	-0.0010255802803806327
493.0	-0.006219098481675511	-0.004201734971696562	-0.0017308686642593986	-0.0014426951943467582	-0.0011740894809350423
494.0	-0.005735911434884795	-0.004093144808032051	-0.0014103398156622435	-0.0011504983295593145	-0.0013611243757600498
495.0	-0.00527244162295655	-0.0032823935744231104	-0.0005021626676902928	-0.0007383175012594747	-0.0010986098098558555
496.0	-0.0041029997780958685	-0.002484471218351789	0.00018539590448633474	-0.0006365086014013686	-0.0007241981626553502
497.0	-0.00432816564893551	-0.0022837046513833675	0.0005791250252506656	-0.0001283895421322089	-0.0008923780919948609
498.0	-0.00405749213317498	-0.0016729998129181105	0.0006039196904812665	0.0002208766900984016	-0.0008256209991565771
499.0	-0.0030714455946875634	-0.0009996494171157877	0.0018057286908303714	0.0005616092645018419	-0.0005487710417763293
500.0	-0.002640501913289469	-0.0008135008981620443	0.0019135333259974049	0.0006124875254606174	-0.0004543824062152183
501.0	-0.002399208560738902	-0.0003822592284065941	0.0020314752168663695	0.0006903497162482633	-0.0007946029563565042
502.0	-0.0016010711089716992	0.00028340385301587386	0.0024270852659610417	0.0009739459249747669	-0.0006943983164096561
503.0	-0.0013079359086252762	0.000505001735079858	0.003641863019454288	0.0014824237578521182	-0.0004177061924375841
504.0	-0.0010692194006380062	0.001486085822620345	0.003868151445293079	0.0017363227195611773	-0.00012162791219544396
505.0	-0.0004656328383160258	0.0016346585501474287	0.003967779785771364	0.0017399689166026837	-0.00012423453697647753
506.0	-0.00017558665258999933	0.0019694216791133028	0.004233044211077859	0.0023002442726628154	-0.0005443860374942982
507.0	0.00012209388435528566	0.002201179873915074	0.00467066367029359	0.0019765819266877108	-0.0004903332234294154
508.0	-1.228270226613133e-05	0.0018940046887614677	0.004546073728709407	0.0017782793503644508	-0.0005917807151233707
509.0	0.0010369893171357854	0.0033643346406882204	0.005829637263823149	0.0031715773635121658	3.003805310048954e-05
510.0	0.0014530371156830418	0.003170465313714836	0.0060618632114756155	0.0029406835594916114	-0.0003906095599518982
511.0	0.0018245101560214006	0.004101100234054654	0.006516152366382357	0.003670233240403886	-0.00011004361201296926
512.0	0.002421342225072699	0.004642615654504651	0.007085900477425705	0.0035037907325875537	0.00040443766955266483
513.0	0.002303777536034789	0.00466065126214274	0.007511913874112935	0.004018235812385496	3.9678518299406135e-05
514.0	0.0025147873374306903	0.005014112623760888	0.0076823389551839575	0.0038737978347159305	-0.0002873724635415838
515.0	0.0026548263061869754	0.004891411558884536	0.007544494343906716	0.0035749306793149646	4.757073476162376e-05
516.0	0.002979148851146506	0.004998075931864002	0.007803741836694865	0.004261227994642283	9.060246296268927e-05
517.0	0.0034344068000646084	0.005909529331401101	0.00858704096677918	0.004629325824884662	0.00021219392779902896
518.0	0.0032483672853998555	0.005704747437479393	0.008452156280189993	0.004248217644331405	-9.512651271041729e-05
519.0	0.00443640467816703	0.006579989403006536	0.0093046111881765	0.0047991312619581235	9.900237104670132e-05
520.0	0.0040909788830526825	0.006507091460767842	0.009388720366765543	0.004985207582301161	0.0004593555019876412
521.0	0.00463336447231055	0.007194972674779617	0.01008374938152277	0.005465945832816949	0.00036458666247202615
522.0	0.004979599580680494	0.007641616437804248	0.01049310384713888	0.005629594838990443	0.0005882887511536026
523.0	0.005143492111949928	0.007810992687708166	0.010495319524527353	0.005328288419393843	0.0005333525111830717
524.0	0.005661192057376342	0.008218099938911205	0.010913858049690014	0.005916136591106852	0.0005294824958971213
525.0	0.0058216839277875545	0.008834155573585684	0.011402878014071098	0.0061867901585198875	0.00022477316025216267
526.0	0.005582107188802828	0.008316647886489757	0.011300209794424773	0.005959586638181949	0.00010054917515134067
527.0	0.00618446164111648	0.009398244695031355	0.011832550812928059	0.006783838029651589	0.0005993701652344764
528.0	0.006413639711035787	0.009310968764045682	0.011967930424170452	0.006533462792760878	0.0004925989857316068
529.0	0.00692138571409206	0.010002673780323441	0.01256043726246315	0.006892274482226667	0.0007034812593595472
530.0	0.006787865029643412	0.01032765038526147	0.012567463478001452	0.007028272870217663	0.00067882249771259
531.0	0.007131345713495	0.01004766566769899	0.01276922322414584	0.0068516211236554145	0.0009070823975991468
532.0	0.006867245147723197	0.009768258932587287	0.01276418739515237	0.006649294522079486	0.0006928789854926875
533.0	0.007438022699389761	0.010656371584656339	0.01314724727930849	0.00692459774260055	0.0006946145527340166
534.0	0.007463510418189118	0.01056031866952152	0.013179446860885513	0.007114740617037041	0.0009389106394727583
535.0	0.00772845772501766	0.010648991361197676	0.013160861452690227	0.007255158050024645	0.0007988724685559557
536.0	0.007824094495901521	0.011246807175190977	0.01355024650787943	0.007480723007056879	0.0008123163279517543
537.0	0.008123695531697603	0.011276846488876256	0.013543251627244863	0.007615127609611901	0.0007443692042324456
538.0	0.008456179650902557	0.011697125328195727	0.013835676489647912	0.007752068891059265	0.0009351584148154309
539.0	0.008694169513037775	0.011585146314655667	0.014069580330593582	0.007851854829048986	0.0010505772526321236
