	0	1
410.0	0.00443277314458327	-0.028541489177021862
411.0	0.00433129789221498	-0.027769430445023217
412.0	0.004308809866940293	-0.028822168624095822
413.0	0.0043934938587406975	-0.030443706538066207
414.0	0.00452783226722934	-0.03225313406575074
415.0	0.0045927076075783346	-0.032266931895385785
416.0	0.004526321370930541	-0.03167766149603229
417.0	0.004567083386205211	-0.03382135422011439
418.0	0.004647329396294892	-0.03480300338277155
419.0	0.004643572306673163	-0.03558876418702639
420.0	0.0046037733714111555	-0.03613262744351838
421.0	0.004765921059362391	-0.036418910608297814
422.0	0.004952942881844539	-0.035569808943524066
423.0	0.004890849884263414	-0.036549497654552426
424.0	0.005130926931186959	-0.03816294414647136
425.0	0.005165103818895238	-0.03815468793066028
426.0	0.005145687897531612	-0.03837614321650258
427.0	0.005525776204219503	-0.0385170313783548
428.0	0.005832113154780763	-0.03875571144370714
429.0	0.005806364852440809	-0.039560511669255026
430.0	0.006105932416398169	-0.040188689902472
431.0	0.005936829100568107	-0.04085945142003087
432.0	0.005830186362139082	-0.04011612725858475
433.0	0.0060351140100585576	-0.04049930469145974
434.0	0.006342800246981784	-0.041213705246820075
435.0	0.006375799992890359	-0.040113011775873134
436.0	0.006877763337393657	-0.04038523618071104
437.0	0.006642313476173917	-0.04005219741319819
438.0	0.007049727767216516	-0.0408213196621255
439.0	0.00677411696636206	-0.03952539418359648
440.0	0.007298863327102726	-0.040663469422731316
441.0	0.007154466211434738	-0.03988102502500852
442.0	0.007092658413724803	-0.04036950535118751
443.0	0.0073561105781613815	-0.038918567847143225
444.0	0.007286839789438751	-0.040592943405844156
445.0	0.007540364906009702	-0.039807269526859416
446.0	0.007765363877865629	-0.03950130135699023
447.0	0.007769135640981586	-0.0395056541562549
448.0	0.008095339790622026	-0.03846197522650633
449.0	0.007787291177398949	-0.03915778977599206
450.0	0.007768467176400042	-0.03876230367437294
451.0	0.007470225126988668	-0.0383338161961336
452.0	0.007485114170998603	-0.03834998648758662
453.0	0.007790759360972155	-0.037596789766210184
454.0	0.007448680881299751	-0.03748106612290377
455.0	0.008101562631447972	-0.03669375081009575
456.0	0.00825224462453131	-0.03669182159053986
457.0	0.007674920348342419	-0.036132775870240184
458.0	0.008023677684708859	-0.035701065329981595
459.0	0.007449375610598003	-0.035354681976871506
460.0	0.00806483634901533	-0.03475647988285042
461.0	0.007435606544078215	-0.03429440622745146
462.0	0.007486570863064579	-0.033741317680648975
463.0	0.006922727201895262	-0.03329287582255035
464.0	0.006697460191906535	-0.0331576569845478
465.0	0.007012812276489338	-0.03161935004091045
466.0	0.006565332099450556	-0.031760957226873984
467.0	0.006380896393032659	-0.0298663064324792
468.0	0.005861640435256695	-0.02957540010733069
469.0	0.006104933006538536	-0.02924848505651007
470.0	0.006014264858057058	-0.027125798593019678
471.0	0.006074370015963252	-0.02785494615021449
472.0	0.006456410233219883	-0.026297497667124695
473.0	0.0056152720027039865	-0.025504885281812134
474.0	0.005376380874083816	-0.02555425727565088
475.0	0.0049184141706635235	-0.02326814669335766
476.0	0.00438534535756168	-0.02259737100469996
477.0	0.0047443502944446315	-0.022390235523039283
478.0	0.004751374462121539	-0.020773204109715743
479.0	0.004483262010272444	-0.020738278258540112
480.0	0.004525093650577813	-0.01984299528694322
481.0	0.004053873125574496	-0.018011857646189722
482.0	0.003679907425225715	-0.017725266246263596
483.0	0.003840777136545391	-0.016072695113010318
484.0	0.0032383678927022483	-0.014363301959308095
485.0	0.003490165082136314	-0.014474545292928138
486.0	0.003497032894686995	-0.013035165105692251
487.0	0.00336221673596097	-0.01348424307811819
488.0	0.0035251599851424736	-0.012669896759999862
489.0	0.003264590264694825	-0.011513502751718996
490.0	0.002871485324690825	-0.010665576038587915
491.0	0.0029749443559926535	-0.009823043620659775
492.0	0.0028195487126090302	-0.008504140876060851
493.0	0.0027263306675558365	-0.008051533559192265
494.0	0.0028328331382299573	-0.008108328820620401
495.0	0.002343386820939481	-0.006858624598510655
496.0	0.002226773927584272	-0.005921882242387575
497.0	0.002263868145954263	-0.005603882081115173
498.0	0.00244220436604633	-0.005476562481642798
499.0	0.0021608400256923213	-0.004621829432289322
500.0	0.0020662700428025773	-0.004015803840678946
501.0	0.0020569612499292487	-0.003728041991929888
502.0	0.0019504052373909076	-0.003236105502747537
503.0	0.001875695521980002	-0.002872232772663543
504.0	0.001861459126592861	-0.0022112517396749446
505.0	0.0016730407396206785	-0.00184682141232654
506.0	0.0016179859417322932	-0.00136831279235784
507.0	0.0014237649408472507	-0.0013062872877648557
508.0	0.0014008332718499802	-0.0007710588503197466
509.0	0.0015159102794049214	-0.00027292223490850653
510.0	0.0011772852689248578	-6.771695615196385e-05
511.0	0.0012446383665057521	0.00021471320089651874
512.0	0.0010564612293262386	0.0009453282332876105
513.0	0.001105776724813112	0.001179093512871704
514.0	0.0010174118398261446	0.001532057185525058
515.0	0.000990348105989443	0.001622725496863411
516.0	0.0011165074637931015	0.001851212307844894
517.0	0.0009050820137014417	0.0021526078922534247
518.0	0.0008383191105392605	0.0024184877708934888
519.0	0.0005976416172840511	0.002391011881337017
520.0	0.0004222797722537009	0.0027870021460383787
521.0	0.0006068472910240077	0.0032620171158209378
522.0	0.0006538959806561444	0.0034188558430464137
523.0	0.0005444312810829374	0.003129362282229164
524.0	0.0005940096893357558	0.0037463272211489644
525.0	0.00043918549509390097	0.0039494014640343855
526.0	0.00047516096559407776	0.003843956090890635
527.0	0.0002655963515821981	0.003957554065648433
528.0	9.160406562528888e-05	0.004403907636894985
529.0	0.00017172687992985	0.004527697670660983
530.0	0.000217763160629258	0.005009391451510899
531.0	8.59843850135612e-05	0.004532343309197565
532.0	0.00016395514903921052	0.004811686676102294
533.0	0.00011067264715771487	0.005175341039574563
534.0	0.00010796878365951472	0.004985150745388187
535.0	0.0001483187765005982	0.005307819910465567
536.0	4.6773301361938836e-05	0.005517633452321871
537.0	1.4258360053673079e-05	0.005775119878228987
538.0	0.00012772373325558987	0.0057328978506754795
539.0	-1.0357741494119402e-05	0.00569144939937415
540.0	-0.0001248667420280426	0.005554158138839428
541.0	-0.00013413648554020887	0.0058963288358128835
542.0	-0.0001871881828357801	0.005905213860973158
543.0	-3.12665735493103e-05	0.006033156038420755
544.0	-0.00018114552117634615	0.0062986499554027586
545.0	-0.0002047241954455148	0.006542844280968515
546.0	-6.304934654419324e-05	0.0064440370315747165
547.0	-0.00023907833563514494	0.006388407633096254
548.0	-0.00036305706141533556	0.006454079306419888
549.0	-0.0002914865672786058	0.0067958908905412195
550.0	-0.00030033194414558233	0.007185846602538358
551.0	-0.00033503991201964506	0.006623016399481625
552.0	-0.00024881627572928913	0.006879202826636014
553.0	-0.00040726924408073065	0.006981024461662218
554.0	-0.0004994925048967487	0.0069075866548015934
555.0	-0.0005401148967651697	0.007090477765581078
556.0	-0.0006648433982849217	0.007600465115803021
557.0	-0.000630011896065818	0.0073957379824883445
558.0	-0.0006781496666358136	0.007309651110794193
559.0	-0.0007243131347602933	0.007562682191325297
560.0	-0.000906372580515889	0.0073164688265348835
561.0	-0.0007742652711346895	0.007865829199190079
562.0	-0.0008435168173107272	0.0075295425123715655
563.0	-0.0009356154809063452	0.007296255074391843
564.0	-0.0008739179477985611	0.007965468342718905
565.0	-0.000994048132081412	0.007967456199020282
566.0	-0.0009994837775282948	0.008229217823084958
567.0	-0.001119405746503983	0.008094908612843144
568.0	-0.001243879704387503	0.007851037407280404
569.0	-0.0011731405754599419	0.008103715750504222
570.0	-0.0011268863878499244	0.008499269895679226
571.0	-0.0012943640026047605	0.00814321467821519
572.0	-0.0012470476507305205	0.00830025215777685
573.0	-0.0012273981594141715	0.008180853486038683
574.0	-0.0012805017061413037	0.008034691728327461
575.0	-0.0013088584900239116	0.008325624636862424
576.0	-0.0012350513840093825	0.007747344325647337
577.0	-0.0011978849898351843	0.008096101108314461
578.0	-0.001159421989961684	0.00846327392425643
579.0	-0.0010902681280331012	0.007970603249572973
580.0	-0.001176124516600699	0.0076013902321006785
581.0	-0.0010176139636981119	0.007665565643626668
582.0	-0.0010241647539974556	0.0076622609692869135
583.0	-0.000895252978356067	0.0076345181925996835
584.0	-0.0009261097143565497	0.007440158858940498
585.0	-0.0007585540448145664	0.007513015060131719
586.0	-0.0006765223348089527	0.00716261742613895
587.0	-0.0006541500362193869	0.006688641380093201
588.0	-0.0005894291174562822	0.007449794821461951
589.0	-0.0005361122973373328	0.0071194144619149075
590.0	-0.0005391443127237942	0.006654259382221497
591.0	-0.00034706560849057604	0.006648623967042827
592.0	-0.0003318421482054905	0.007196463436478364
593.0	-0.0003164463131913656	0.006261822492023921
594.0	-0.00031063656645449235	0.006047319974070066
595.0	-0.00038313822316285684	0.005895883640540996
596.0	-0.0003365544935486334	0.00695420535351254
597.0	-6.901908249173272e-05	0.006104559461030976
598.0	-0.0002032438235909911	0.006034531906500705
599.0	-8.892601316486488e-05	0.005466819567993126
600.0	-7.689496423594411e-05	0.006775869478050866
601.0	-2.9277598151111362e-05	0.00591371710878563
602.0	-1.3097384005773396e-05	0.00558222335357725
603.0	-6.681681982491681e-05	0.005449870912246289
604.0	-0.00012985239633582344	0.005306713891988252
605.0	-0.00012720271660428894	0.005538371349577198
606.0	0.0001746646926927264	0.006223899701340339
607.0	0.00025451554901363926	0.006483179332768679
608.0	0.00015020305752516428	0.004962640784154528
609.0	6.407214167882943e-05	0.005905352559763658
610.0	0.00013317878317718453	0.006054114726952027
611.0	-4.1136494764600506e-05	0.004980746120005104
612.0	0.0002750669995279113	0.006389344389816056
613.0	0.00015054122854241575	0.004795747014278974
614.0	0.00016180559846689965	0.005159756428706742
615.0	5.166264453609565e-05	0.004476010096518457
616.0	-4.429628732985171e-05	0.004995674338993261
617.0	0.0003690254903828089	0.005306284456978672
618.0	0.00011890235421885552	0.006361970745658981
619.0	1.1107760824406344e-05	0.005153044326253804
620.0	0.00023194390298137137	0.004592655733744379
621.0	0.00027435440680367135	0.0051819123472349
622.0	0.0003998343320317825	0.004857827491436646
623.0	0.0003939999810256176	0.004904056575613985
624.0	7.296977865472413e-05	0.004675471152701141
625.0	0.0005895155120439057	0.0048859470266293
626.0	0.00010624757074210192	0.005161443871957748
627.0	0.00030064469230945117	0.00400646861053424
628.0	0.0006589289466756459	0.005651067141012643
629.0	0.0002900925805866987	0.004771307775200763
630.0	0.00015580134220643675	0.004492998165161181
631.0	0.0005500859122409136	0.0038645713170293093
632.0	0.00025061049989612977	0.004136465516076871
633.0	0.0004311239075966078	0.005021079304747779
634.0	0.0001538733174720487	0.0052944755710388845
635.0	0.0003760668719550914	0.003928204556159761
636.0	8.113528573240837e-05	0.00529259522926224
637.0	0.00047406700726816307	0.004521818573319238
638.0	0.00024552557555055754	0.005701398649473058
639.0	0.0004837630000325559	0.0033399940971631753
640.0	0.0002733410249566289	0.0039954518236801585
641.0	0.0005673967073408043	0.0044374106453147115
642.0	0.0006521120965818713	0.004178232443817872
643.0	0.0004669997397686896	0.004397868461880493
644.0	0.0004207297914222625	0.004233134783192704
645.0	0.0004077643548015082	0.004376371028658408
646.0	0.0005448081494727414	0.004730544237403249
647.0	0.0007822467767580146	0.004031706530131459
648.0	0.00046483968457013554	0.004192428815995576
649.0	0.0005338648264875398	0.004543849531946708
650.0	0.00036972929731368556	0.0038445216165046343
651.0	0.0005310481199438463	0.003610723830846678
652.0	0.0003010409689772659	0.004596224094181699
653.0	0.000748089334054557	0.004501229035052248
654.0	0.0007765592994099416	0.004484444518735757
655.0	0.0007898274133549734	0.0035543536268858836
656.0	0.0008708740670958225	0.00396325966461297
657.0	0.000727580693220173	0.004255272478500604
658.0	0.0005799724874271383	0.004637944104286581
659.0	0.0012011324688517221	0.004213863545381217
660.0	0.0013987115224571487	0.004542679948920587
661.0	0.0010002527544039285	0.004545905011982532
662.0	0.0012753748787849913	0.004942770841699477
663.0	0.00041576284950985365	0.004027528580564624
664.0	0.0013354650701771595	0.003993039231652836
665.0	0.0009978336933334554	0.003861249136037217
666.0	0.0011803567889390036	0.00393585287564183
667.0	0.000616169044626029	0.004177670852109418
668.0	0.0012889022290691811	0.004263212165764805
669.0	0.0007675938695220899	0.0038240141738942884
670.0	0.0013391910942517295	0.004656213389894734
671.0	0.0007667035497070011	0.003055694064139601
672.0	0.0010271216988898934	0.004396022401311494
673.0	0.0009311258822432122	0.0042166288209735565
674.0	0.000562461615785923	0.0036714970276154656
675.0	0.0006196914059664366	0.003609675660469295
676.0	0.0006114428827981035	0.004065938438654844
677.0	0.0011680407279107397	0.0035821133920251637
678.0	0.001136444681054009	0.004556582374442453
679.0	0.0007630574427909063	0.0034509864525287615
680.0	0.0009758265184561604	0.0035701037429626274
681.0	0.0008489950284128749	0.0037579705037391778
682.0	0.0009040354703137508	0.0034613013789991367
683.0	0.0010171592189756797	0.002956206853778475
684.0	0.00060970097854141	0.0032033226993498734
685.0	0.0008696568245848247	0.0032780168879061647
686.0	0.0008591796869986943	0.003960632642264537
687.0	0.0012889160993893244	0.0035600299330868523
688.0	0.0015168244749351751	0.0037748647825520927
689.0	0.0010783822893116967	0.0029754967979319304
690.0	0.0011110437198568034	0.004031897924914747
691.0	0.0010774720118792013	0.0024059509348030605
692.0	0.0011606639923946035	0.0030392906045475245
693.0	0.0011831072097661353	0.0029156970379827763
694.0	0.001030430041245395	0.00303328605070658
695.0	0.0010669868519338989	0.0029205101415333942
696.0	0.0010285873953020475	0.0031117621455292897
697.0	0.001174682754040899	0.003194022205059705
698.0	0.0009807349493926813	0.003543591190879205
699.0	0.000981000528501584	0.0031718746580774435
700.0	0.0011979002713564447	0.0034316429191055373
701.0	0.0010136078846952389	0.003555692756598018
702.0	0.0011035750676786761	0.0034121286411779445
703.0	0.0011364706224912065	0.0032999252466100132
704.0	0.001328668115012001	0.0035203055346911464
705.0	0.0012526243389726342	0.003474536060358202
706.0	0.001287069640534266	0.0034634183988348707
707.0	0.0012630756348061874	0.003143105439715385
708.0	0.0012761002209760956	0.003100959510422889
709.0	0.0011765984508868752	0.0031454757591224273
710.0	0.0013283548753682802	0.003541509395205888
711.0	0.001234504253025471	0.0032793477972819897
712.0	0.0011967530503536523	0.003076181861017973
713.0	0.0012760675304997783	0.003350742333065976
714.0	0.0012904302745358263	0.0033047826330540988
715.0	0.0013651754859341167	0.0030479774142481353
716.0	0.0012535077423416838	0.003410940717856934
717.0	0.0012926425267471358	0.003358635173955718
718.0	0.0011784074081832648	0.0032764472593651258
719.0	0.001291678641489774	0.0030481210563685942
720.0	0.001343517660134981	0.003173838009146464
721.0	0.0012088451145000226	0.0033801696693486296
722.0	0.0012451372567713762	0.003280234873199727
723.0	0.0013210330723478925	0.0030531055056327904
724.0	0.0011904057026042509	0.003304639718438541
725.0	0.001235442902201221	0.0031854939523299195
726.0	0.001233036022399368	0.003073301858303976
727.0	0.0012753367842614956	0.0032358040631354943
728.0	0.001228364395389385	0.003109292869953637
729.0	0.0013722151754306945	0.003125331551765672
730.0	0.0013132747767079051	0.003111628648557443
731.0	0.001339317405112496	0.0030724214881933097
732.0	0.0012937072448305324	0.0030637318172811964
733.0	0.0013744726159972329	0.00313276938586424
734.0	0.001245915473631908	0.003049186022779668
735.0	0.0013128669671023502	0.003203780249956739
736.0	0.0013751772949516451	0.002882321117464675
737.0	0.0013931798149900622	0.003150139318637029
738.0	0.0013445562344967256	0.0032937662894214456
739.0	0.0013519817246264534	0.0030750735923750134
740.0	0.0012156700052147894	0.0029401064411032764
741.0	0.0011954177365900728	0.002739618241194317
742.0	0.0013861416779536433	0.0030893175846927992
743.0	0.001243113336306741	0.003074398738159688
744.0	0.0012378082516199573	0.0030513600188006476
745.0	0.0011431331134617042	0.0032241616773565802
746.0	0.001195840326032733	0.003260929475301268
747.0	0.0011860952921627743	0.003447756284177069
748.0	0.0011990110074078303	0.0029637374482653447
749.0	0.0011953395136497377	0.0032044303744866117
750.0	0.00116993736538367	0.0031428651112364535
751.0	0.0012256614469437783	0.0030957120380094125
752.0	0.001177268926244343	0.0032128428477353754
753.0	0.001206695663923297	0.003241846414770186
754.0	0.0011931457910573599	0.0035765676342560185
755.0	0.00117904952149092	0.0032606869705379795
756.0	0.0012102525839581201	0.0031178911859429826
757.0	0.0012454386005744569	0.0031936085853671065
758.0	0.0012139177896888498	0.003211534308737425
759.0	0.0011469820721808767	0.0030700075502303587
760.0	0.0012063574977862817	0.0031746053582736348
761.0	0.0010514318562331608	0.0031289862498093835
762.0	0.001153400557006869	0.003255319119273383
763.0	0.001117246200814542	0.003140463368123994
764.0	0.0011453849204377466	0.0030739248821163717
765.0	0.0011320255030775337	0.0031308827946302017
766.0	0.0010780737194542303	0.0032788285467040944
767.0	0.0010900017209356874	0.003207695837740091
768.0	0.0010859030888612077	0.0030393626850628588
769.0	0.0010349815919752357	0.003110694421847531
770.0	0.0009912292960134483	0.0030706218649439554
771.0	0.0010697463380162676	0.003289142608861853
772.0	0.0009964039499244474	0.0030751183158789614
773.0	0.0010871787104278297	0.0032081374310541544
774.0	0.000923045608154818	0.003211344340173072
775.0	0.0009570283891011998	0.0032056353692767573
776.0	0.0009256862535707509	0.0031739461911740705
777.0	0.0009362916614575811	0.0031985197785654503
778.0	0.0009349962106297773	0.003158705732623655
779.0	0.0009229246485738274	0.0033601378966683086
780.0	0.000940023702201367	0.0032245670003124105
