Time in ps	0.525 ps (0.5 - 0.55 ps)	1.5 ps (1.3998 - 1.6 ps)	19.8 ps (19.1771 - 20.4 ps)	101 ps (94.9125 - 108 ps)	502 ps (469.744 - 534 ps)
335.0	0.014078109578569446	0.01456475676656739	0.018269871019124622	0.01715014155950427	0.016749087494482673
336.0	0.013446055337244038	0.014205738427915143	0.01604866157194307	0.01735824243933519	0.01633322600304235
337.0	0.012254371424591367	0.013966112826509475	0.014852846653869423	0.015198851388262928	0.014712661063724288
338.0	0.012013697280234775	0.012874630408860688	0.014876449466162723	0.014630639168644318	0.015115725142076767
339.0	0.012555687247496852	0.013479733397223378	0.0152680687482085	0.01566731033402854	0.01607298397578928
340.0	0.013153148508052688	0.013818388266646234	0.015887702841062546	0.015875429927576283	0.015383889138702722
341.0	0.013810134331119106	0.014606854493709253	0.016293023681479245	0.017262528083009543	0.016330177509157055
342.0	0.014303572580064355	0.015621500385736035	0.01656918253571595	0.017055286536710623	0.016986025302844772
343.0	0.014627138522971156	0.01467299239334112	0.016460585936197685	0.01661367626432353	0.016928075824152036
344.0	0.014198069464384469	0.014891643111118992	0.01624986041851533	0.0166332769369425	0.016393982728152626
345.0	0.013269913360437376	0.014247279525989092	0.015186900831704533	0.015985031652475543	0.015855756127145106
346.0	0.015011867345708424	0.015428252251733117	0.01667427605607063	0.016858450319569576	0.01674821810270775
347.0	0.013750465588760778	0.015574297815847633	0.015927391469156598	0.01707379983315023	0.016132505619800796
348.0	0.014887028923738728	0.015401346300311723	0.01614057929749251	0.0166913423031249	0.015458206988362748
349.0	0.012053021676423607	0.01348065476457315	0.014644261493699337	0.014327844236124116	0.01392711817044133
350.0	0.012901243209955445	0.013743524835364965	0.013860099379136676	0.014324213272531113	0.014005110957910162
351.0	0.015152220086241276	0.015340005735579535	0.015235177544281761	0.016317681154212456	0.014559777918781488
352.0	0.012128788880578705	0.013160900468619868	0.012727669583765304	0.012854147010898875	0.012585764927142005
353.0	0.012041627535062781	0.012166993083730428	0.01288862406292172	0.012902373140953072	0.012633196840966391
354.0	0.011109260094692585	0.012087101281291122	0.013385064023056082	0.012164902978524503	0.011877286880545356
355.0	0.012148734975860956	0.011338839248364645	0.011177300324059298	0.011082585260868222	0.009632568875977642
356.0	0.008680031133885298	0.008959388384366121	0.010077823323637776	0.008586614170512402	0.00901058363783908
357.0	0.010744282620935283	0.011627428092977204	0.013238832437051437	0.01198574770428203	0.010435849490990384
358.0	0.010425466905037333	0.009314416405805864	0.01149797616111422	0.01159262521761633	0.009278716938310163
359.0	0.010185213821800237	0.01074009637610408	0.014222978071440455	0.012017202598803078	0.010909170354649934
360.0	0.016959899315498815	0.019237543937542016	0.01809941036306232	0.01874117870939549	0.015710408973344542
361.0	0.013630299494619058	0.010557503846116964	0.01118750892943487	0.011407785836278536	0.008919206923678438
362.0	0.01556866354724422	0.015284999218007102	0.012331457458350969	0.012695387076773494	0.012382307124579996
363.0	0.0161331400700796	0.017039265407915505	0.016550753972995248	0.018445577650414467	0.016285705581628576
364.0	0.013383401709671228	0.01488053438945807	0.012883966980317456	0.01181555414832225	0.01008859701344764
365.0	0.01220330302774936	0.01236736804085185	0.011266597036210383	0.010159933066006679	0.010848909338347298
366.0	0.01581647554676075	0.014899737824160538	0.013402164453157317	0.012501916325998232	0.01036858862018063
367.0	0.017415564123839437	0.017525658941808492	0.016067393094052786	0.015343303621197284	0.013519961278636812
368.0	0.018189528095782583	0.01810644692408446	0.017408302534211734	0.016455201956738205	0.015324373861178811
369.0	0.016994223741519328	0.018034852405572503	0.017237145552993542	0.015023391201140905	0.01402440892289401
370.0	0.015076920674439146	0.01604120573629472	0.014022408074509144	0.011336514451745126	0.012093105057023424
371.0	0.01818265896168963	0.019480256601513347	0.015862294259626396	0.015271969942774397	0.014015568338578907
372.0	0.018927348139617068	0.018659552712485688	0.01575767342837553	0.015368737954802005	0.015371553369898476
373.0	0.014890827267931285	0.016429353183731267	0.014616576156908931	0.013064975895745255	0.012132844847137586
374.0	0.016742588422907937	0.017653580376481827	0.01676658357635408	0.014650773541339184	0.014133509157618511
375.0	0.014955787708681991	0.01666386266087371	0.015337372577908927	0.015086360741941486	0.013184687536076304
376.0	0.01816264494608756	0.019481054565969116	0.01688239787697023	0.016569228828166242	0.015095673342945669
377.0	0.01541601389863715	0.018688487502354197	0.016636069510960663	0.015551358781693662	0.014675470543238946
378.0	0.015048821954775714	0.018366922423112754	0.01610094928253238	0.01574462634998299	0.012512183536957058
379.0	0.009855409557340784	0.01720464476939909	0.012890863627932916	0.012652289172021831	0.010746183124018595
380.0	0.0	0.0	0.0	0.0	0.0
381.0	0.0	0.0	0.0	0.0	0.0
382.0	0.0	0.0	0.0	0.0	0.0
383.0	0.0	0.0	0.0	0.0	0.0
384.0	0.0	0.0	0.0	0.0	0.0
385.0	0.0	0.0	0.0	0.0	0.0
386.0	0.0	0.0	0.0	0.0	0.0
387.0	0.0	0.0	0.0	0.0	0.0
388.0	0.0	0.0	0.0	0.0	0.0
389.0	0.0	0.0	0.0	0.0	0.0
390.0	0.0	0.0	0.0	0.0	0.0
391.0	0.0	0.0	0.0	0.0	0.0
392.0	0.0	0.0	0.0	0.0	0.0
393.0	0.0	0.0	0.0	0.0	0.0
394.0	0.0	0.0	0.0	0.0	0.0
395.0	0.0	0.0	0.0	0.0	0.0
396.0	0.0	0.0	0.0	0.0	0.0
397.0	0.0	0.0	0.0	0.0	0.0
398.0	0.0	0.0	0.0	0.0	0.0
399.0	0.0	0.0	0.0	0.0	0.0
