Wavelength in nm	0.5 ps (0.45 - 0.55 ps)	1.55 ps (1.3999 - 1.7 ps)	19.9 ps (17.9886 - 21.8 ps)	98.4 ps (89.0312 - 108 ps)	487 ps (440.635 - 534 ps)
468.0	-0.03227660199845332	-0.03308337927304524	-0.03538737029632726	-0.034732337268507316	-0.03419130099600289
469.0	-0.03062044540666546	-0.03146022098331556	-0.03384657574081212	-0.03312513143380034	-0.03253029877162872
470.0	-0.030749449274046887	-0.031488333417587555	-0.03356810356201748	-0.03286697588138258	-0.03229056777889896
471.0	-0.029103477823725958	-0.02980977165883682	-0.031789889560646004	-0.03109326154101837	-0.030521156011562304
472.0	-0.028220585460437465	-0.028885227261186208	-0.030741087422517393	-0.030060564322139757	-0.02950223358642397
473.0	-0.027082005878224246	-0.027744934558060565	-0.029597206833529083	-0.028922427452335118	-0.028368724694929515
474.0	-0.0264191123925775	-0.027062368670683696	-0.02886972949837884	-0.028248526880423296	-0.027738073382664902
475.0	-0.025182580817375202	-0.025832164876312628	-0.027655894325142014	-0.02702387359931734	-0.02650463626824037
476.0	-0.024543026364179828	-0.025172627184806284	-0.02693317531394841	-0.026296979197130168	-0.02577483747661356
477.0	-0.023570821608032266	-0.02417868656677812	-0.025869487116869417	-0.025225329072339975	-0.024697294413831894
478.0	-0.02237628173047267	-0.02295599865307746	-0.02455217644620789	-0.02388336074533678	-0.023336227436050197
479.0	-0.02117485859825201	-0.021680200940707894	-0.02306637882451885	-0.02246595345626631	-0.021975094774796117
480.0	-0.020455866547610772	-0.02093406077655389	-0.022244125013712913	-0.021670466188156805	-0.02120158974160019
481.0	-0.019276049428799485	-0.019760584304775734	-0.021072530849169102	-0.020439579887320758	-0.019923174804572324
482.0	-0.018274288485137288	-0.01873607277761424	-0.020023795731054003	-0.019545290827755423	-0.019152824925221735
483.0	-0.01738026856728326	-0.01783042209321385	-0.019051570787389508	-0.018471189137459345	-0.017997546742008475
484.0	-0.01663595649388092	-0.01707088823745538	-0.01824598899875461	-0.017669364511747294	-0.017199054935298597
485.0	-0.015572679793443664	-0.015986623185122652	-0.017122593218251603	-0.016632444983029862	-0.016231709216866366
486.0	-0.015085006079250281	-0.015481194798090509	-0.016531238181775487	-0.015937965941033052	-0.015455189441448363
487.0	-0.013346354078897848	-0.013752926347629807	-0.014890244468502406	-0.01448082480007635	-0.014144773794614306
488.0	-0.01235298639339693	-0.012750693117196293	-0.013869139932590568	-0.013488431552785817	-0.013175521097058116
489.0	-0.011683200733231204	-0.012058609381151289	-0.013088022870289878	-0.012640810129168905	-0.012275226874661134
490.0	-0.010716932154695968	-0.011092426582700703	-0.012134224560506224	-0.011727451771298615	-0.011394189672116353
491.0	-0.00977433228343802	-0.010146949227327876	-0.011170049092902116	-0.01073063860170606	-0.010371352043848604
492.0	-0.009173817708030687	-0.009491399084197551	-0.010379501968952239	-0.010058768438984995	-0.009795530838279972
493.0	-0.00861180559201951	-0.008961430018871563	-0.009924979129331837	-0.00952462959120076	-0.009197061965396486
494.0	-0.007591915206310276	-0.007910787721489251	-0.0088204144120679	-0.008558153262260955	-0.008341623737487943
495.0	-0.006651900538336081	-0.0069588212528491735	-0.007804946892669744	-0.007454384369410615	-0.00716753588792388
496.0	-0.006454625218901465	-0.006741948865213211	-0.007542095664074284	-0.00724076896924071	-0.006993698474840569
497.0	-0.0055700092984110675	-0.005884545155376148	-0.00675371204711591	-0.006401284513633069	-0.006112780377626952
498.0	-0.005000735155996125	-0.005292012149441969	-0.00611741952256615	-0.00585950300133754	-0.005647043923006433
499.0	-0.00423269421552047	-0.004517331777207601	-0.005316891897514927	-0.005041386006499739	-0.004815011865578235
500.0	-0.0038798090572730636	-0.0041549374430349	-0.004925483643983611	-0.004651499362636842	-0.004426547435437724
501.0	-0.003015623436477431	-0.0032740498828179136	-0.003995364981785026	-0.0037298229774747707	-0.0035119806742989006
502.0	-0.0024954436651390796	-0.0027371632903305104	-0.0034184224038734706	-0.0031919906527063118	-0.003005770507543798
503.0	-0.0023184132614013733	-0.0025578971521591242	-0.003218382625543886	-0.0029457503854877407	-0.0027226513572877844
504.0	-0.0017393136415167127	-0.0019503182455149453	-0.0025302680665623173	-0.0022834127477976284	-0.002081533805513957
505.0	-0.0011537885534849439	-0.0013742426577294034	-0.001976115821677476	-0.0017046946247802235	-0.0014829758422587032
506.0	-0.0009256524177161315	-0.0010972513814056183	-0.0015709321175085972	-0.001376978435449542	-0.0012182366532361624
507.0	-0.0001554878727760838	-0.00032803567011488043	-0.0007812856417209198	-0.0005093416292040039	-0.0002882428530642203
508.0	0.0001656243354067216	1.099862153093605e-05	-0.00039321902826529347	-0.00014299908577498772	6.034770494658424e-05
509.0	0.0006446291805759483	0.0005149872384986068	0.00018326300294918918	0.00041701867716643746	0.0006066645681443907
510.0	0.0009574387953536247	0.000843124780766078	0.0005524963021781409	0.000764871584649394	0.0009370963889195642
511.0	0.0013662825776342145	0.0012671431758534883	0.0010276207682243645	0.0012536057269974803	0.001436379774020791
512.0	0.001715541634275962	0.001641382351609207	0.0014810270930994598	0.0017128558661645172	0.001899759590077703
513.0	0.0018817416142412591	0.0018062220859351443	0.0016526380977412564	0.001921129985652875	0.0021373674269012533
514.0	0.002285653330676942	0.002242057502635809	0.002162503486035614	0.0023478876984309393	0.0024970068659379723
515.0	0.0027602930662536176	0.0027239698455848887	0.0026775578283823992	0.0028983258890766493	0.003075569246651276
516.0	0.0030918131053913212	0.003075675019116507	0.0030932590476102323	0.0033188332615005883	0.0034994807926693127
517.0	0.0036872506319040434	0.003687458544296038	0.003753217473593875	0.003970505874951317	0.004144176553080816
518.0	0.0034680303456565142	0.003491462400596611	0.0036213962089222313	0.0038126588575662693	0.00396502441476549
519.0	0.0038040172341742887	0.003853087015449517	0.004062375550732249	0.0042533071612961245	0.004404852686572186
520.0	0.004033038372465817	0.004077092907520149	0.004272696776575117	0.004469828892792591	0.0046264390389323595
521.0	0.0044309136644902864	0.004481416431280434	0.00469754596402709	0.004896486556795145	0.005054402489469187
522.0	0.0045073681242282955	0.0045934874846447135	0.004915314683432074	0.005098632055277049	0.005243288965104904
523.0	0.0047670367585478796	0.004877207367000077	0.005251308470466583	0.005360332759757402	0.005445087316341461
524.0	0.004920571005893625	0.0050625015444338214	0.005517391358658026	0.005567555595954655	0.005604576168749108
525.0	0.005489766023594704	0.00560890533673014	0.00603088028027102	0.006206908152770161	0.006345023307634984
526.0	0.005357192576582882	0.005508671031412665	0.006018700302909123	0.006154123479119742	0.0062590833186475505
527.0	0.005692708062017594	0.005859650228020233	0.0064276314828469695	0.006596519427561111	0.0067278921076692885
528.0	0.0058128058254749634	0.005995249265843256	0.006604225783487138	0.006749605259660579	0.006861852159375904
529.0	0.006333965843360899	0.006504426091815268	0.007084100999637133	0.00725562776655423	0.007389033396729434
530.0	0.006397234541509133	0.006587252632735973	0.007218361854034061	0.007359263404854631	0.007467767065784232
531.0	0.006569535353161388	0.006796944104263535	0.007552046953387168	0.007720032176838059	0.007849373324449167
532.0	0.006504878353038325	0.00672677219544842	0.007476024221813614	0.007681518913386987	0.007840960265397665
533.0	0.006827570037208542	0.007078917245315151	0.007902788562544326	0.008052689682422839	0.008167057868157662
534.0	0.006888902168990723	0.0071959912342039085	0.008189799007840198	0.008330312235996458	0.008435969187303657
535.0	0.007233064272042953	0.007518209119111051	0.008432384152051638	0.008534103465394629	0.008609228473320714
536.0	0.007191711063225506	0.007522148473858114	0.008561139234040217	0.008610966151991294	0.008643633130820276
537.0	0.0076291104693077365	0.007962181520891789	0.009023180174209812	0.00911921127752075	0.009188751473351901
538.0	0.007760322851749256	0.008102461197184586	0.009184475702391991	0.00925686537000722	0.009307312898369691
539.0	0.007669758155318037	0.008033936935531968	0.009203133081369951	0.009338512397110369	0.009438829051262457
540.0	0.007769877073848094	0.008154150232089765	0.009383893515836425	0.00951350850007471	0.009608782472806178
541.0	0.007938724938020905	0.008336806322566788	0.009595794846023539	0.009680200477115548	0.009739040175365511
542.0	0.008233395747342224	0.008663040298403165	0.010031224123643474	0.010153597673744788	0.010242100716641585
543.0	0.008254055072331918	0.008690600476903265	0.01006018129757544	0.010115849833344955	0.010150887107239758
544.0	0.008467242754467384	0.008920765858756341	0.010345908946270051	0.010411410460755067	0.010453939259062258
545.0	0.008553255691549825	0.009014314202086962	0.010475500926940015	0.010583351249405253	0.01065956552631951
546.0	0.008660832513292551	0.009132226366145968	0.010607040226348822	0.01065347906705585	0.010680384204015366
547.0	0.008676912819915594	0.009173271701781059	0.01073118377121817	0.010796740437982738	0.010838385286344133
548.0	0.008404550428351965	0.008913336402451106	0.010511777057421111	0.010584060289296288	0.010630812343151483
549.0	0.008688383435935403	0.009233275908211547	0.010933952229382546	0.010973993069266797	0.01099419204603039
550.0	0.008639635587879611	0.009196831605841964	0.010947815881556756	0.01102849484738747	0.011080908680444918
551.0	0.0088782390480289	0.009423398433609856	0.011140304647294328	0.011231744473812885	0.01129302006492038
552.0	0.008939005927163193	0.009535336569650419	0.011398395128952658	0.011448347186703041	0.01147535364097032
553.0	0.00912324023050095	0.00971557715303353	0.011574004714194187	0.011649805099797688	0.01169755823715729
554.0	0.008911515321371952	0.009538382409171329	0.01150377298681471	0.011579408165028069	0.011626281162547764
555.0	0.009100046764590825	0.00970822869816508	0.011615950399345104	0.011692380904918753	0.011740294406812483
556.0	0.009179888644398785	0.00985972233527816	0.011981648203704435	0.012031876630424194	0.01205729489788856
557.0	0.009358960615612826	0.010004862409718485	0.012032663926792203	0.012119713177615501	0.012175296878100613
558.0	0.009517567275807902	0.010190519024764822	0.012299496858507763	0.012377688822467222	0.012425606999452506
559.0	0.009595167535764155	0.010314082276558605	0.012556826433199782	0.012606060849271608	0.012629837933239052
560.0	0.009166192974147495	0.009926819950677885	0.01229696082262794	0.012339942392480182	0.01235781798440836
561.0	0.009613174750137172	0.010343392155618086	0.012619486191647857	0.012663120319856088	0.012682176311361213
562.0	0.009690885415306355	0.010437569004044417	0.012767346725367964	0.012819834941376188	0.012845611127198451
563.0	0.009752340615106714	0.01054457472184465	0.013015435215588454	0.013067646643235745	0.013092214749642768
564.0	0.00998557778763785	0.010756321621375567	0.013161750064387226	0.013217860830644032	0.013246011201105598
565.0	0.010226816878233848	0.011054364717209686	0.013644359114089124	0.013728916331350689	0.013778572847750066
566.0	0.009877657038899954	0.010705205298389983	0.013299102315071268	0.013396678230198822	0.013456740376711058
567.0	0.010118197425561179	0.010973378333674039	0.013642577245441566	0.013705666812885887	0.013737565909012215
568.0	0.009806480276305634	0.010691714236975703	0.013451523670692592	0.013506180699057823	0.013530688704033152
569.0	0.010150633207471189	0.011021223669107565	0.013737099216712734	0.013796587658519427	0.013825274585642816
570.0	0.010303452854073959	0.011204897621603906	0.014009244322498808	0.014044874826461785	0.014053824026204286
571.0	0.010450078885155699	0.011340784032006196	0.01412216964245501	0.014192245091519637	0.014228958263714113
572.0	0.01006696378638959	0.010972946674572945	0.013807396414156464	0.013896548992384369	0.013948179221545893
573.0	0.009893539058167405	0.010795123295011593	0.013610907799789636	0.013683263974681538	0.013721564400614528
574.0	0.009947879576874149	0.010850618215251144	0.01365190670925794	0.013663951040067415	0.013654020153090996
575.0	0.009966643964560928	0.01086191544824755	0.013655153796186661	0.013717558051876431	0.013748040831313707
576.0	0.009616357337119224	0.010582296852200345	0.013577289016515311	0.013582117637865774	0.01356505010850958
577.0	0.010010013421602914	0.010924995491449109	0.013783748312870015	0.013860933354302024	0.013902803154341078
578.0	0.010421930332264635	0.011339873217746951	0.014199803280734174	0.014250296856968528	0.014270768445407237
579.0	0.010278842931098073	0.011241465625145988	0.014252788833070093	0.014346416064332027	0.014400395717866594
580.0	0.009847887818563994	0.01087796205794347	0.014070676205981162	0.014072040721172067	0.014050814914979268
581.0	0.010360159497644867	0.011398576315216518	0.014640118930548228	0.01471814784337556	0.014758017936549695
582.0	0.010181575875580058	0.011186368704791292	0.01429882338676536	0.01429381495565299	0.014268043073250088
583.0	0.010302543677571304	0.011294849945319053	0.014365306972064043	0.014349284675451329	0.014314980104545807
584.0	0.010129972440214768	0.01116437541927424	0.0143686906271375	0.014364001341440747	0.014337843046337222
585.0	0.00995626290137458	0.0109348424004485	0.013970587062689553	0.013980687837790787	0.013967560413739121
586.0	0.0101358417310283	0.01115786175412285	0.014309764230379001	0.014258234392351044	0.014194905460066113
587.0	0.009956535906576892	0.010926345040934851	0.013924448892134211	0.01389964269741919	0.013858804693534796
588.0	0.009330829546960028	0.010374926544071376	0.013585408345032642	0.013501043988730374	0.013410992650107109
589.0	0.009421945494918652	0.010399588247500516	0.013424550713660666	0.013408358723461009	0.013374236202452136
590.0	0.00999915420771819	0.010932303469186319	0.013812876428512167	0.013774995191519404	0.013724500745209934
591.0	0.01010492253092449	0.011093937682511395	0.014143151859150138	0.014090277792329848	0.014026589486071016
592.0	0.009196586249146564	0.010187540918341198	0.01324510856141703	0.013200052026740268	0.013142570130712202
593.0	0.009545011306902908	0.010538912201132183	0.013595691940726483	0.013517537117871301	0.013433536454075625
594.0	0.0096722459681565	0.010671535106784783	0.01373731572335936	0.013633473129913164	0.013528823901730103
595.0	0.009239343112273217	0.010194829772541639	0.013135426547841077	0.013066837834655417	0.012991315451029018
596.0	0.009296200613618133	0.01022567821798639	0.013109077726372098	0.0131185999498011	0.013106073885505951
597.0	0.009418396575403418	0.010332200793287658	0.013161845855355889	0.013154078985859524	0.013128073585252018
598.0	0.009333169553620289	0.010312370366112884	0.01330197555283196	0.013151682912534449	0.0130103421079584
599.0	0.00941124426139486	0.010432664719407514	0.013551609907447151	0.013396301738517226	0.013250037417367298
600.0	0.009024861193088846	0.009960700020037355	0.0128225655956865	0.012694442758212325	0.012571761358855732
601.0	0.009463436427521229	0.01046098106824774	0.013525693800935832	0.013436328783895389	0.01334328904784507
602.0	0.00951880753299336	0.010410111589469874	0.01314842987268995	0.013068595359483274	0.012985474894741706
603.0	0.00959821766430552	0.010450953703671254	0.013095782074558268	0.013102831036838935	0.013089990731471114
604.0	0.008825295633472594	0.009817894264565537	0.012828498131174782	0.012609721545218194	0.012413352343880737
605.0	0.008966863236530963	0.009902886988760283	0.01274113672542617	0.012532295141493226	0.012345092518542418
606.0	0.009273307069666798	0.01018554520773124	0.01297719819077837	0.012858847340740215	0.01274448784267461
607.0	0.009062158289866111	0.009980138913613152	0.01278239904134395	0.012640057048663098	0.012506397399449191
608.0	0.009207974037011873	0.010033969003315657	0.012563793268248547	0.012463621447255427	0.012365660608178864
609.0	0.009084988044051757	0.009921797423368116	0.012454438948341452	0.012251828537337674	0.012071755860621253
610.0	0.008640570765363734	0.009531381865466537	0.012228021844172016	0.012014204346516864	0.011824004081434742
611.0	0.008685171880986605	0.009519893753698182	0.012060580186151117	0.011906404114369473	0.011765089464382516
612.0	0.00857744100991148	0.009490114857773645	0.01220898542379257	0.011843252850880927	0.011531155615216405
613.0	0.008619015355421152	0.009444211816687463	0.011951014259516854	0.01178227625599478	0.011629528851276686
614.0	0.00853329010999383	0.009302310430791749	0.011656316783456503	0.011558655487625016	0.011463935620815338
615.0	0.009140739373026811	0.009936085365198397	0.012360929644099863	0.012227402141707339	0.012103444640701545
616.0	0.008653061890623955	0.009365906198769225	0.01151801962706994	0.011327597107944764	0.011159951709723425
