Wavelength in nm	0.5 ps (0.45 - 0.55 ps)	1.55 ps (1.3999 - 1.7 ps)	19.9 ps (17.9886 - 21.8 ps)	98.4 ps (89.0312 - 108 ps)	487 ps (440.635 - 534 ps)
414.0	-0.04332557140143413	-0.04402958966468814	-0.043933617841545425	-0.04358391446743967	-0.042490110632028656
415.0	-0.04369662289631819	-0.04428417471033036	-0.04484991217040935	-0.043976162808730256	-0.04292106343523653
416.0	-0.045041237468918145	-0.04607784200481082	-0.046242406141659885	-0.04535271009166748	-0.0444690647711373
417.0	-0.04567190719010016	-0.04593864056130089	-0.04656597346991712	-0.04558268796287718	-0.04455569951746957
418.0	-0.045938099984680805	-0.04656710285311244	-0.04735181462485812	-0.04592880717492054	-0.045392351914809344
419.0	-0.047859720764881084	-0.04784002356760503	-0.047997934011819766	-0.047044063886309224	-0.0460171474180045
420.0	-0.04885094599490545	-0.0491800691041255	-0.04891572405387623	-0.048003838418742235	-0.04712764451797918
421.0	-0.04875306515450473	-0.04933557363269089	-0.04946906051011216	-0.048383285274494675	-0.047607223020857646
422.0	-0.048482756653975854	-0.049302567307790035	-0.04924482294052577	-0.048252070720277686	-0.04729998168822267
423.0	-0.04982059765637899	-0.05014525050780144	-0.05038282268827777	-0.04983138470894299	-0.04895542043981633
424.0	-0.049425089488185955	-0.05008227805269631	-0.05081071152938211	-0.04996208592847626	-0.04920948610043866
425.0	-0.05007497343945245	-0.050316420256032855	-0.05097487644529491	-0.05013721147376076	-0.04927119331620831
426.0	-0.05064413352285481	-0.0511585696581979	-0.05185690108200164	-0.05104565141286211	-0.05021792416253318
427.0	-0.05269962115719197	-0.05276027181425741	-0.053794398037753634	-0.05307309452344481	-0.051596622209301
428.0	-0.05175456651336339	-0.05197842108500966	-0.05290407406281524	-0.052273869959962214	-0.05080577767586721
429.0	-0.05132766355262523	-0.05206242036519829	-0.05257028060935178	-0.05186131589945686	-0.050750719692445045
430.0	-0.05274319329697037	-0.05303254103976735	-0.053688475080507995	-0.052874311439699846	-0.051790370916251056
431.0	-0.051975305633286686	-0.05273618535135446	-0.05339698504178784	-0.05294027598768311	-0.05185745587478421
432.0	-0.051344963783275396	-0.052080042496880696	-0.05228535143302712	-0.0520062810072919	-0.05122217304262633
433.0	-0.05196518794268454	-0.052829341654331154	-0.05362099705068166	-0.053086328033039	-0.05178012639798213
434.0	-0.05184274606703735	-0.05270922533646677	-0.05369032709498776	-0.053155826390155037	-0.05207416286327882
435.0	-0.05158620003172017	-0.05251132470632838	-0.05416420379435516	-0.0535520122959832	-0.05235809827759094
436.0	-0.050973830365621274	-0.05180878672719902	-0.05352382815007226	-0.05245602932544874	-0.05191233846072842
437.0	-0.05150943847994281	-0.052210316766640875	-0.05372039580542317	-0.05270586959392582	-0.0517774266270648
438.0	-0.05137395960061775	-0.05189652695940828	-0.05375683183479962	-0.05275876662411418	-0.052078664417769926
439.0	-0.0504679726159871	-0.0515544986801919	-0.05338452544906966	-0.052396814964132586	-0.051230612098914906
440.0	-0.050671158027200416	-0.05163559000244177	-0.05330667771119951	-0.05264732191371396	-0.051744181818186824
441.0	-0.050582932427871145	-0.051642499237166246	-0.053465185269762565	-0.052474898570647625	-0.05151299839105165
442.0	-0.04997573291648439	-0.05083795112207856	-0.052569369030525115	-0.05163353337060158	-0.05068050460201601
443.0	-0.049099500111405625	-0.05045763983011107	-0.05205759607770858	-0.05116050595378155	-0.050259384103260425
444.0	-0.04929061510215604	-0.05113320607642976	-0.052406605726219725	-0.05165229374576805	-0.05082609899135707
445.0	-0.048568889332258336	-0.04997226704182414	-0.05189560156188892	-0.050740059599148624	-0.04991576619979337
446.0	-0.04861296401188804	-0.049391250987891745	-0.051557718345689084	-0.05070418814684006	-0.04995339605824128
447.0	-0.04781510100168038	-0.04925096537780555	-0.05130364584038915	-0.0502483508204794	-0.04918785881410187
448.0	-0.047604206237050445	-0.048918481143335975	-0.05117541821553251	-0.050425042729210175	-0.04915179244117532
449.0	-0.04623148739170457	-0.04769245085028731	-0.05025530687893539	-0.04885636638692731	-0.048106291961621146
450.0	-0.04662490041359865	-0.047802690265536796	-0.050310784818273314	-0.049388209385487936	-0.048191468884813425
451.0	-0.045389987859394756	-0.04691322895575154	-0.049179598370918225	-0.048129227674020884	-0.04693124436500581
452.0	-0.04420358371392152	-0.04604514941367055	-0.048062452300249636	-0.047491002671884726	-0.04644509668918965
453.0	-0.04247472528926345	-0.04431240830139521	-0.04691745681937428	-0.04596489606376325	-0.04488014039022159
454.0	-0.042700831799491204	-0.04485942275531716	-0.04733833014839855	-0.046359332726653525	-0.04540841601707699
455.0	-0.04104334442059597	-0.04338442530341508	-0.04610958646204724	-0.04514637906684238	-0.043972417644978105
456.0	-0.040624426648423986	-0.04284091544547213	-0.04562479753775931	-0.04469421649702956	-0.04375993380885246
457.0	-0.039044746327196386	-0.041112981557474094	-0.0437536957165271	-0.042803097170874584	-0.042052043967193135
458.0	-0.03903116293632629	-0.041455108806726725	-0.0442594837659202	-0.04317815410199089	-0.042396418830341155
459.0	-0.03814482745248559	-0.04037257981988041	-0.04289098255219507	-0.04198579159898309	-0.04095689991174378
460.0	-0.038147435160188856	-0.040060668396574524	-0.042365344512522746	-0.041424815797998865	-0.04041521308787629
461.0	-0.03635643965665322	-0.038297820169921816	-0.041052675886231516	-0.04007200291596872	-0.0390504271404044
462.0	-0.03638971885320546	-0.03874502001774135	-0.040880527881788496	-0.040145745194897255	-0.03888253761710708
463.0	-0.03480885566396799	-0.03701201892383246	-0.0393171991067398	-0.03841952469546839	-0.03755290530647065
464.0	-0.034600858890310005	-0.03717798279375625	-0.03902509228577855	-0.038375123291635005	-0.03767498800694863
465.0	-0.033190017353806715	-0.03533944513883435	-0.03755949986319195	-0.036774117365974156	-0.0354966659251538
466.0	-0.03277889822747504	-0.034873461002452665	-0.03734002115472473	-0.03624839293188744	-0.03556461589473104
467.0	-0.03256617393081254	-0.03424948866571951	-0.03672079699223137	-0.03543352225418633	-0.034365890086894155
468.0	-0.03141132581335465	-0.03336885373323225	-0.03625473869955407	-0.03510268076617434	-0.03389385446326027
469.0	-0.029893944340795266	-0.031838942540451436	-0.034218855469152674	-0.033057901676425326	-0.0323174848847242
470.0	-0.030269624314201105	-0.031791051294571826	-0.03400883531729083	-0.032943044075535964	-0.03184405124051827
471.0	-0.028253162709559652	-0.030217971583789475	-0.031897620525779	-0.030900866846931246	-0.03026421741838989
472.0	-0.027380976343048286	-0.029494527412963045	-0.03066293017664701	-0.030183773329194696	-0.02951496040824976
473.0	-0.026503484497869934	-0.02823167801477224	-0.029902020648490967	-0.028946395990695706	-0.02815428667460648
474.0	-0.025394209265821865	-0.027795554441137942	-0.02895542460771085	-0.028392839548263143	-0.027761165271597072
475.0	-0.024661635195613006	-0.026217263829728953	-0.028124010372926667	-0.027028179168382505	-0.026426293675247334
476.0	-0.023857692038716277	-0.02553286899658964	-0.027627306694680494	-0.026310526859522083	-0.0255127703224431
477.0	-0.02291603207804618	-0.02462264575968603	-0.02635956668904255	-0.02544641180191154	-0.024523437194161776
478.0	-0.021723975009829873	-0.02339775075021978	-0.024987793396305913	-0.023956323205995427	-0.02308539407447016
479.0	-0.020241181123893334	-0.02209281600678163	-0.023145026438798705	-0.022464222808961803	-0.02183657868323798
480.0	-0.019470529668312034	-0.021515594959238604	-0.02180086912472497	-0.021720534743065515	-0.021245191872496436
481.0	-0.018565588384729895	-0.020107396012746238	-0.021212599698288637	-0.020615884956871385	-0.019647625926142862
482.0	-0.01758345471866347	-0.019135972658029313	-0.020190033393397974	-0.019359492041516917	-0.019097843019908797
483.0	-0.016742055436060718	-0.018094618630001863	-0.01962422787975427	-0.018462469585163625	-0.01796443203560308
484.0	-0.01634342315413735	-0.01720593742288787	-0.018586437115442292	-0.017778712811447845	-0.017207301978249236
485.0	-0.015176192106341115	-0.016285471602112446	-0.0173680298087406	-0.01651966471369727	-0.016169024307810958
486.0	-0.0146431468198681	-0.015647905799826032	-0.016871899377317697	-0.01595047748312588	-0.015150445147378141
487.0	-0.012837181532109308	-0.014073350250051367	-0.015118515817174353	-0.014416640419093454	-0.014087257986853806
488.0	-0.011794056600895532	-0.013032736950713759	-0.013960304521823305	-0.013413347102611281	-0.01342386557513603
489.0	-0.011320637588118427	-0.012395172066935292	-0.013309811935054747	-0.012528588207806288	-0.012073614199633001
490.0	-0.0104319371304201	-0.011380247915152346	-0.012536395551996154	-0.011691494903224839	-0.01131056988835743
491.0	-0.009717581811143801	-0.010510080150828766	-0.011324268153315538	-0.01068861376288893	-0.010220113264624076
492.0	-0.008822280413179671	-0.00975032408313155	-0.010083485941621092	-0.009983139428980105	-0.009771123026099804
493.0	-0.008385034328469263	-0.009314426497065629	-0.009989979989164942	-0.009441874245991123	-0.009128643964791844
494.0	-0.007364525375718987	-0.008176780229073059	-0.00911118080133802	-0.00839261153194247	-0.008268305581550945
495.0	-0.006569010042254967	-0.007374740225913303	-0.007916254487641319	-0.007293771975636791	-0.007088249955892735
496.0	-0.006269106033613083	-0.007020419528829419	-0.00746335306062349	-0.007216241802584782	-0.007103362488007141
497.0	-0.00541011383707516	-0.0062571026028521775	-0.006987128721830972	-0.006276225282932427	-0.0062000856155523835
498.0	-0.004957276458556471	-0.0055514205050043045	-0.006421836892860723	-0.0057986203589015075	-0.005478946416034185
499.0	-0.004113671931412655	-0.00467762552151042	-0.0054523873033564645	-0.004949130111878426	-0.004888683872946206
500.0	-0.0036417307394501445	-0.004388633766815066	-0.005118081176122183	-0.004563155614082797	-0.004403179058905062
501.0	-0.00290918624586278	-0.0036179091533950305	-0.00419673267430653	-0.0035564842367731223	-0.0035516277240588505
502.0	-0.00233368533476066	-0.0029470839956352375	-0.0037631647705850826	-0.0031614935604941242	-0.0030544441818364187
503.0	-0.0021659833822080766	-0.0028593010166271544	-0.0032894769844857945	-0.00297223433364056	-0.0027363220734015294
504.0	-0.0015461929824812449	-0.002225842511477083	-0.0027276984474365086	-0.002119195510062903	-0.0021354874090767223
505.0	-0.0009314254985342218	-0.001643653860967915	-0.0022035551972871014	-0.001676093777202805	-0.0014779259630679827
506.0	-0.0009518492298051337	-0.0014461822508742977	-0.0017161412639767678	-0.001198750078775405	-0.0011611273299305547
507.0	-7.986869737857592e-05	-0.0005379893172314426	-0.001037645682087451	-0.00032651849294555507	-0.0003208693151435572
508.0	0.00042759569953612175	-0.0002502915146867751	-0.00042261934965173373	-3.310839283186356e-05	2.957914567488479e-05
509.0	0.0009813677813870518	0.0002029871115913186	0.00014301779853533646	0.0005327941691578001	0.0006203300757346677
510.0	0.0009826416271558258	0.0006514942783205586	0.0005200152240417336	0.0007872896038470346	0.0008763965260688921
511.0	0.0016374798102465498	0.0009869877356286393	0.0008594207924693377	0.0015236432551045953	0.0013904057110270185
512.0	0.0018672594162590253	0.0013023553344771463	0.0012309301363710443	0.0017636077197684234	0.0019225560368262404
513.0	0.0022565491591589756	0.0016414405068155993	0.0014569527133416922	0.0019291459251143351	0.0022389641300966604
514.0	0.002457607259073526	0.002050439426142582	0.001976916070527614	0.002572766314664346	0.002388517254574965
515.0	0.0031809364212677053	0.0024654399057128106	0.0025992136764863886	0.0031293922159256484	0.0031064486993612403
516.0	0.0032971049453512755	0.002891890526599004	0.002942708056584583	0.003440895167557292	0.003309765856894059
517.0	0.0040179139677365885	0.0035492567567159505	0.0036438865960141636	0.0040047039550345186	0.004072155123439431
518.0	0.0037501996998317083	0.003363002778610543	0.0035659911026331968	0.004129685624681219	0.003813798660988977
519.0	0.004081556743961507	0.00369617397634242	0.003826864163367243	0.004363727286055933	0.00433893496505332
520.0	0.0042990123455465094	0.004254084299861208	0.003932201299744946	0.004528646058933809	0.004575838573503853
521.0	0.004971435694218361	0.004525861616941421	0.004691183675468516	0.005193615972211349	0.004964228109648827
522.0	0.005096744479012904	0.004456478244388296	0.0046006940221709975	0.005172046026802906	0.005346801237905048
523.0	0.005308828549207953	0.004627722172548085	0.0050059722994068205	0.0056888995685737105	0.0053247788945056445
524.0	0.00539011102168159	0.004893479865516712	0.0055031605766508625	0.005865574538903836	0.005379345207974919
525.0	0.006067505391485721	0.005461559906345966	0.005873660930580379	0.006458674969000531	0.006271343827769386
526.0	0.005768369327920308	0.0055427577531180425	0.0057810365511898375	0.006301917524560739	0.006162584577228711
527.0	0.006238790266589378	0.005772157457394606	0.006342741243085047	0.006836228874381729	0.006645644219204002
528.0	0.006335529555083057	0.00570506417823408	0.006757110933801748	0.006895190088680403	0.006776861274104419
529.0	0.0069339520968318535	0.006363236780083026	0.007016868544506054	0.007452857810296802	0.007393572063236844
530.0	0.006876022009268876	0.0066507967552357225	0.007113848203587243	0.007739185104316394	0.007217825070951079
531.0	0.007099419930361779	0.006696164446613785	0.007409551781737477	0.007822712325268535	0.007809204194267685
532.0	0.0067422273469375325	0.006613385185965825	0.007225479896147337	0.007727605992522413	0.007807858176893998
533.0	0.007058712367956271	0.0071902148052342164	0.007853543744496991	0.008325228299640384	0.008120861957784747
534.0	0.007293047794873891	0.007081361903909134	0.008240681159364435	0.008452388760103041	0.008480531829045002
535.0	0.007393110868297756	0.00762005908492518	0.008226744184523833	0.008923457083206224	0.008497405149427257
536.0	0.007402783222564827	0.0074120542605217	0.008538174908302202	0.009081040524302161	0.008525254658529153
537.0	0.00802751347834865	0.007876918838016887	0.008960088987536285	0.009443916326119657	0.009189175870556412
538.0	0.007858845506640323	0.008092404236861146	0.009066494134773841	0.009668265379975732	0.009256602843258396
539.0	0.008022447613598556	0.008056156428993523	0.009153273632110381	0.009556806134960766	0.009278132150715776
540.0	0.00806397587514101	0.008113795872975971	0.009188702082044762	0.009613949924919457	0.009447319600118975
541.0	0.008012996793055843	0.008374770651065712	0.009437478783247319	0.009811306353320963	0.009710881496242605
542.0	0.00839900623042725	0.008669927737356172	0.00989121262098066	0.010344012374046961	0.010171665572988904
543.0	0.008349647188335283	0.008800885933368177	0.009831520220420185	0.010481510947245039	0.010020522561233225
544.0	0.00851975064292685	0.008724678897798247	0.010454642717326794	0.010653270736200841	0.010333830567806448
545.0	0.008849066423852464	0.008978810790466087	0.010427716251046137	0.010668194372643339	0.010555583766738619
546.0	0.008601915795909527	0.009011357636797288	0.01061563635398611	0.01090774214332054	0.010440359334564013
547.0	0.008896320720045635	0.009256961196055005	0.010387507735951457	0.011060132801221381	0.010746939387517154
548.0	0.008301402584139984	0.009091465697608452	0.01025905890350069	0.010817428613968045	0.010553309756842008
549.0	0.008653311544518823	0.00934434613684512	0.010728012838478448	0.011297709725232705	0.010918011774229124
550.0	0.008634083336837116	0.00930510464417201	0.010670665166534482	0.011231209203934953	0.010966460576130614
551.0	0.008785186393887857	0.009453469484750496	0.011115169654073642	0.011714269803293785	0.011250996828688737
552.0	0.008870873366257793	0.00937262433457637	0.011572120933911497	0.011772704846075711	0.011377630183147884
553.0	0.009028607021870444	0.009781096181360837	0.011478947446361758	0.011853533357168137	0.011488292306751241
554.0	0.008775832812904512	0.00962268786569018	0.011355983874163854	0.011838750653751236	0.011488406457288705
555.0	0.00895517473788637	0.009972889486695195	0.011467247027966407	0.01205274338942916	0.011564780709158522
556.0	0.009256575158587108	0.009761905948179272	0.01199731503426578	0.01237027413921759	0.011792107764258881
557.0	0.009304645436257124	0.01010281132624963	0.01186484610435787	0.012374012902273019	0.011945422964082804
558.0	0.009398270092392294	0.010372194696021778	0.012154515367803148	0.012749624964913534	0.012324413154441207
559.0	0.009462196941303095	0.01039234338010351	0.012460302980692109	0.01293669168351038	0.01263027385982392
560.0	0.00905214067277882	0.009988972163301753	0.012158494166133904	0.012581356328814445	0.012270302133440603
561.0	0.009245705456930122	0.010464709847265398	0.012467659754329586	0.01289891986062422	0.01253900734751825
562.0	0.009064336564878064	0.010782198046634696	0.012459199019267076	0.013094387920011344	0.012679548736747906
563.0	0.00938706895653476	0.010665324216910061	0.01287741353621711	0.013336149109807606	0.013050098546043687
564.0	0.009623955174184073	0.011109937462519745	0.012910129161965293	0.013455611802376352	0.013087609025599913
565.0	0.009913340553915413	0.011250490543224516	0.013459126243786182	0.013997651898022647	0.013722004392486298
566.0	0.009462694034745834	0.011055808138019645	0.013129573758853976	0.013728149283023369	0.013709467223666755
567.0	0.009686850644237972	0.011138660709329977	0.013413425305810966	0.01415654861541233	0.013738296757863552
568.0	0.009488263802114122	0.010856687638906697	0.013344012010979608	0.013705989348382424	0.013546013854210615
569.0	0.009588368824458227	0.011073310074844024	0.01360964378831183	0.014087919739552174	0.013707651177394012
570.0	0.009732263373263099	0.011550825494145439	0.013675364078846687	0.014405971225019859	0.013858456598527774
571.0	0.009785881723506097	0.011533170838502681	0.013924537865445868	0.014527899516962955	0.014000785264823035
572.0	0.009823836227971668	0.011023857910909436	0.013747333601311642	0.014159064683318434	0.014043334088521523
573.0	0.0093941193392327	0.01118363641060918	0.013595185983471434	0.013965973354278781	0.01350248901589557
574.0	0.009426963115296082	0.011201652910333723	0.01347609928101444	0.01408605913654482	0.01353527733569497
575.0	0.009206396705084684	0.01103907097649294	0.013233530825462034	0.013874445463031107	0.013610233085146339
576.0	0.009143448373553282	0.010661529648092386	0.013316816248654046	0.01411706360368905	0.013456554833985819
577.0	0.009267700305215306	0.011063191529514592	0.01347241677310751	0.014064789062040827	0.013628765065600202
578.0	0.00958910981450031	0.01178502152015074	0.013917401127348525	0.014756064053563188	0.014054000470253942
579.0	0.009691524224232431	0.01154394097959227	0.013983690263724063	0.014617227210456394	0.014311629139224125
580.0	0.009480250704717027	0.010688122978768038	0.0138124210718882	0.014425571983009006	0.014176912633259922
581.0	0.009495976706147928	0.01163346468766654	0.014341070310214829	0.014884118493956247	0.014703613925395006
582.0	0.009536604721311872	0.011655648211073835	0.0138410294801513	0.0147383944764284	0.014093535140141248
583.0	0.009474578934251743	0.011791232855250093	0.013917966848066515	0.01471163329862244	0.01407537486387332
584.0	0.009669948904015646	0.011347348896306939	0.014208282287653732	0.014911342390416504	0.014535675576794471
585.0	0.009154994525732263	0.011207762568893527	0.013558289715791537	0.014179641983843418	0.013791400266109586
586.0	0.00910230294097713	0.01180608702900124	0.013789775068401343	0.014594972515199705	0.013850281357295888
587.0	0.009179946058820634	0.011355307347761447	0.01328999811102703	0.014366060238080283	0.01360310623430066
588.0	0.008924295120166095	0.010959163130569799	0.01350012149387631	0.013874924390180218	0.013515999589944788
589.0	0.00853238606056973	0.010719689708955961	0.01295774582357729	0.013713707010254287	0.013370932690419174
590.0	0.009066136640374416	0.011264702769399774	0.01300452286042064	0.014131382829161286	0.013600574999511146
591.0	0.009206468953886182	0.011361126227721528	0.013536954030894043	0.014207502876391774	0.0139381651365181
592.0	0.008590096081000191	0.010500651467640613	0.01302592574238078	0.013613851137095461	0.013134887572950662
593.0	0.008879754853473717	0.010932531206567092	0.01336780065708846	0.01372833964526886	0.013506572510909106
594.0	0.008703463009330663	0.011051205282629484	0.013260658853895756	0.01405936505463431	0.013545303636525759
595.0	0.008618312616676022	0.010339365469139649	0.012940200066780821	0.013650268228826016	0.013015614340788573
596.0	0.00850637181105935	0.010976917670985539	0.012486939283167112	0.013158060293161121	0.012498973092364377
597.0	0.009248345878276599	0.010762362130711564	0.013125421286630261	0.013868651136315137	0.013098453616741161
598.0	0.008940393984980713	0.010830236135778317	0.01298711590236576	0.013667759052062514	0.01322856611888877
599.0	0.009243603510036641	0.010784206264544032	0.013475028823539353	0.014136444166127998	0.013275324951394989
600.0	0.008401570687520057	0.010242836039729211	0.012368941942645836	0.013159774476585133	0.012801923993842237
601.0	0.009146362565599333	0.010531017405901911	0.013118592180823091	0.014090562849603106	0.013180504221240202
602.0	0.009242125322181254	0.011045488813246103	0.012522114957649863	0.013223445476390733	0.013191643378925892
603.0	0.009102824574951535	0.010878996026826024	0.012602647412196787	0.01310291859746506	0.012835204399763786
604.0	0.008601328298683358	0.010175300282520826	0.012791844252797167	0.01353978142429873	0.012194452370860864
605.0	0.008369534059536131	0.010386012149428171	0.01249799964547347	0.01256572241320159	0.012274492441538455
606.0	0.008773627561286272	0.010421970144110018	0.011903977333513694	0.013232751421454423	0.012788836646533281
607.0	0.008432099607909001	0.01023260261493223	0.01217772873589256	0.013077991482206478	0.012743244196616125
608.0	0.00874385784841611	0.010569023157822863	0.011683849420202607	0.012763398489973559	0.011894947730453154
609.0	0.008596198792115334	0.010180578943179398	0.012264103876472572	0.012620863331864901	0.012341214916118887
610.0	0.008723696342652562	0.009820283662657211	0.011820979738069129	0.012612444541915166	0.011927546733857907
611.0	0.008249005640906682	0.009621399515262832	0.011414596337176732	0.012503992258077102	0.011749663210124299
612.0	0.008311680167782495	0.009586323922984344	0.011726230726255274	0.012409057093132642	0.011749625009544379
613.0	0.008275115982296057	0.009779825286282158	0.011423633450522662	0.01227756306187424	0.011451546072718649
614.0	0.008699593579695318	0.009205612114333619	0.010874243510619906	0.01189208322515703	0.011129266897778886
615.0	0.00854775975611918	0.009976395545903726	0.011780237330046817	0.012552621683136188	0.012427271627173983
616.0	0.008278059171945516	0.009554032834670162	0.01082470446279962	0.011463757383725232	0.011040246700594886
617.0	0.00771842209675825	0.009043162676316045	0.010580726384815933	0.011570217841960403	0.010913059618587942
618.0	0.00860540428318769	0.009451727724640464	0.011245373804200988	0.011989461355010902	0.011472409217354316
619.0	0.007908761484277053	0.009129995083491216	0.009860892061415216	0.01127918118312271	0.01086271614858729
620.0	0.008275354020975859	0.009086639610148342	0.01079921012198575	0.01168935870774816	0.010402939025929175
621.0	0.007961435848945162	0.008607556004383557	0.010430296683598671	0.011196568116454293	0.010732842385794228
622.0	0.007926728357350712	0.008595412889332254	0.01047719422170819	0.0113166813309133	0.010580076220561875
623.0	0.008055506638382798	0.008822947459237424	0.010613363743608566	0.011648411514058502	0.010727735229766049
624.0	0.008487784713245863	0.008927152106960448	0.010976080804172589	0.011635925384102528	0.011037685208669061
625.0	0.008071432304647692	0.008426979201456512	0.010533212058787747	0.010503261662101304	0.010354102553535494
626.0	0.008575933717303766	0.009386609927089088	0.01064398177263119	0.01180177050822469	0.010883027203809794
627.0	0.008548087630437566	0.008868390651964103	0.010700994492577642	0.011338158477951277	0.010701424168597656
628.0	0.00856006705755604	0.008809401677310025	0.00969212540804906	0.010770545726781077	0.010583926428303655
