Time in ps	0.525 ps (0.5 - 0.55 ps)	1.5 ps (1.3999 - 1.6 ps)	19.8 ps (19.1772 - 20.4 ps)	101 ps (94.9126 - 108 ps)	1.01e+03 ps (949.418 - 1.08e+03 ps)
320.0	0.023106855483844974	0.023733438894264464	0.02625308563288121	0.02628062593525751	0.02614358811446889
321.0	0.026275683836737136	0.027400403586554965	0.03192443532168154	0.03198096338856012	0.031814201701193916
322.0	0.02243860078246706	0.023589260098630275	0.028217997214208673	0.028277902204170396	0.028130449776686543
323.0	0.020431765903676954	0.022083355909628358	0.02872815083513057	0.028819629535570553	0.02866935232269368
324.0	0.024453261592975922	0.025913142369942962	0.03178611093264354	0.03186398806515155	0.03169783633459143
325.0	0.024118961813364325	0.025469658800143097	0.030903267377545455	0.030974622737942027	0.030813108518139058
326.0	0.024798054969714475	0.026234749059972057	0.03201437911265597	0.032090677244538346	0.03192334346483332
327.0	0.025963981640729647	0.02766600574480173	0.03451330529522044	0.034605287168261376	0.03442484119469334
328.0	0.024108928719812805	0.025518038488145284	0.031186718062056057	0.03126165067296536	0.031098639773352636
329.0	0.026987431204496436	0.02853787507837768	0.03477508677757357	0.03485732033483913	0.03467556015827168
330.0	0.024158956065785095	0.025620928963090792	0.03150234114239372	0.031580483557865045	0.031415810134558464
331.0	0.02502266316112338	0.026845366942879593	0.03417839467257317	0.03427819663715868	0.034099456246057716
332.0	0.02471653248942767	0.026293907676586604	0.032639686464544286	0.03272462679596297	0.0325539873467498
333.0	0.026288802077646424	0.027929143694641008	0.03452818799186278	0.03461624575232676	0.0344357426362432
334.0	0.025230791885082347	0.026844803458135925	0.03333797533021612	0.0334249164090101	0.03325062536631748
335.0	0.0261648696808851	0.028003233891277107	0.03539918942939707	0.03549941622683074	0.03531430790249201
336.0	0.024754651154158435	0.026256547813525957	0.03229857571609396	0.03237888193819294	0.032210045342584835
337.0	0.025018750455328	0.02663963087532479	0.03316046251776589	0.03324792264200386	0.03307455451645523
338.0	0.025919626849964083	0.027422250667370432	0.03346710863615361	0.03354691573679018	0.033371988540181086
339.0	0.026075720386061416	0.027761798048127617	0.03454491520818728	0.0346358696460807	0.03445526420308885
340.0	0.026180151986142042	0.027629462919028677	0.03345975268145636	0.03353617756174214	0.03336130635830463
341.0	0.024101440767700162	0.025552916105717152	0.03139208777805832	0.03146961499253302	0.031305519682797586
342.0	0.025567147956247982	0.026880769214831374	0.03216505456100183	0.03223346659724813	0.032065388256017346
343.0	0.023770958501506276	0.02520388397147557	0.03096843283236897	0.031044979731134882	0.030883098641521695
344.0	0.02311922642256485	0.024383035576544202	0.02946706460875475	0.02953357233643686	0.02937957233667758
345.0	0.02452024146042294	0.025510424931719	0.029493188222923204	0.029542307067024806	0.029388261520744578
346.0	0.02395469160984266	0.024902611158336446	0.02871533874289347	0.028762136588189456	0.028612159166553557
347.0	0.02313357024847301	0.02398328918751439	0.02740089654100636	0.027442071511838247	0.027298977443786312
348.0	0.022334549308435175	0.023040276925353962	0.02587848696220616	0.02591122815233484	0.025776116521133444
349.0	0.024196956235941123	0.024664751715443134	0.026545299195191174	0.026562619253049074	0.02642411100490325
350.0	0.024685336960668717	0.02505490609483022	0.02654012160533136	0.02655120618155015	0.02641275744574274
351.0	0.023268013600816633	0.023484216459546833	0.02435235816517776	0.024354724090720082	0.024227728701529998
352.0	0.02418197394402328	0.024169150978847836	0.02411555009049646	0.024103482159771566	0.023977796847618717
353.0	0.024795352815706887	0.024738554509602717	0.02450793328243141	0.024492889575626987	0.02436517373557455
354.0	0.018714373527104783	0.018495394646097264	0.017612613521570678	0.017590488206231998	0.017498764280688122
355.0	0.021633912848739095	0.02131710910154342	0.020040410855507843	0.020010940198533004	0.01990659505655912
